,href,address,price,space,lng,lat
418,https://www.immobiliare.it/68635399-Affitto-Trilocale-V-le-Bianca-Maria-Milano.html,"V.le Bianca Maria, Piave - Tricolore, Milano",2300.0,120.0,9.206366599999999,45.4652116
419,https://www.immobiliare.it/68635455-Affitto-Quadrilocale-via-Vitali-Milano.html,"via Vitali, Palestro, Milano",3700.0,200.0,9.201948999999999,45.471425
420,https://www.immobiliare.it/68635205-Affitto-Bilocale-Galleria-Borella-3-Milano.html,"Galleria Borella, 3, Sant'Ambrogio, Milano",1350.0,40.0,9.176076,45.4638392
421,https://www.immobiliare.it/68638813-Affitto-Quadrilocale-via-Privata-Stefanardo-da-Milano.html,"via Privata Stefanardo da Vimercate, 3, Gorla, Milano",1149.0,100.0,9.2249953,45.5062598
422,https://www.immobiliare.it/68635353-Affitto-Bilocale-via-Andrea-Maffei-Milano.html,"via Andrea Maffei, Montenero, Milano",1012.0,55.0,9.2078261,45.4576449
423,https://www.immobiliare.it/68645489-Affitto-Monolocale-viale-Umbria-Milano.html,"viale Umbria, Lodi - Brenta, Milano",550.0,26.0,9.217673999999999,45.44215699999999
424,https://www.immobiliare.it/68645991-Affitto-Monolocale-via-San-Faustino-Milano.html,"via San Faustino, Ortica, Milano",700.0,40.0,9.241816199999999,45.473629
425,https://www.immobiliare.it/68646109-Affitto-Monolocale-via-Bessarione-Milano.html,"via Bessarione, Corvetto, Milano",750.0,55.0,9.216481,45.438921
426,https://www.immobiliare.it/68635615-Affitto-Appartamento-via-A-da-Giussano-Milano.html,"via A  da Giussano, Pagano, Milano",5833.0,240.0,9.1626807,45.4693464
427,https://www.immobiliare.it/68645717-Affitto-Bilocale-via-Meina-Milano.html,"via Meina, Maggiolina, Milano",600.0,45.0,9.2038847,45.4935701
428,https://www.immobiliare.it/68635611-Affitto-Trilocale-piazza-Velasca-Milano.html,"piazza Velasca, Missori, Milano",2416.0,125.0,9.18947,45.4605818
429,https://www.immobiliare.it/68645207-Affitto-Bilocale-piazza-Simone-Bolivar-Milano.html,"piazza Simone Bolivar, Solari, Milano",1150.0,80.0,9.1523486,45.4551249
430,https://www.immobiliare.it/68646803-Affitto-Trilocale-piazza-Simone-Bolivar-Milano.html,"piazza Simone Bolivar, Solari, Milano",1150.0,80.0,9.1523486,45.4551249
431,https://www.immobiliare.it/68646713-Affitto-Bilocale-largo-Promessi-Sposi-Milano.html,"largo Promessi Sposi, Cantalupa - San Paolo, Milano",1000.0,70.0,9.159855799999999,45.4334077
432,https://www.immobiliare.it/68646631-Affitto-Bilocale-via-Giuseppe-Dezza-Milano.html,"via Giuseppe Dezza, Dezza, Milano",1200.0,65.0,9.1614484,45.46036369999999
433,https://www.immobiliare.it/68646265-Affitto-Bilocale-via-Luigi-Federico-Menabrea-Milano.html,"via Luigi Federico Menabrea, Farini, Milano",750.0,55.0,9.1864461,45.49564609999999
434,https://www.immobiliare.it/68647093-Affitto-Monolocale-viale-Umbria-Milano.html,"viale Umbria, Lodi - Brenta, Milano",550.0,25.0,9.217673999999999,45.44215699999999
435,https://www.immobiliare.it/68647181-Affitto-Monolocale-via-Felice-Poggi-Milano.html,"via Felice Poggi, Città Studi, Milano",650.0,25.0,9.2280034,45.4828778
436,https://www.immobiliare.it/68636537-Affitto-Loft-Open-Space-ottimo-stato-ultimo-piano-Milano.html,"/ Open Space, ottimo stato, ultimo piano, Cermenate - Abbiategrasso, Milano",900.0,60.0,9.1786277,45.4373994
437,https://www.immobiliare.it/68640763-Affitto-Appartamento-via-Gabrio-Serbelloni-Milano.html,"via Gabrio Serbelloni, Palestro, Milano",8167.0,340.0,9.201948999999999,45.471425
438,https://www.immobiliare.it/68647271-Affitto-Monolocale-via-Palmanova-Milano.html,"via Palmanova, Udine, Milano",650.0,30.0,9.2371313,45.4914983
439,https://www.immobiliare.it/68637757-Affitto-Bilocale-ottimo-stato-secondo-piano-Milano.html,"ottimo stato, secondo piano, Cascina dei Pomi, Milano",850.0,50.0,9.2115598,45.4972552
440,https://www.immobiliare.it/68637769-Affitto-Monolocale-ottimo-stato-settimo-piano-Milano.html,"ottimo stato, settimo piano, Porta Romana - Medaglie d'Oro, Milano",1000.0,50.0,9.2018446,45.4524797
441,https://www.immobiliare.it/68639551-Affitto-Bilocale-viale-Abruzzi-Milano.html,"viale Abruzzi, Città Studi, Milano",1100.0,52.0,9.2169338,45.4794908
442,https://www.immobiliare.it/68643779-Affitto-Bilocale-via-via-San-Faustino-Milano.html,"via via San Faustino, Lambrate, Milano",700.0,40.0,9.241463399999999,45.47653820000001
443,https://www.immobiliare.it/68644367-Affitto-Bilocale-via-via-menabrea-Milano.html,"via via menabrea, Farini, Milano",750.0,55.0,9.1864461,45.49564609999999
444,https://www.immobiliare.it/68643929-Affitto-Bilocale-via-via-bessarione-Milano.html,"via via bessarione, Corvetto, Milano",750.0,55.0,9.216481,45.438921
445,https://www.immobiliare.it/68642637-Affitto-Bilocale-via-via-Meina-Milano.html,"via via Meina, Buenos Aires, Milano",600.0,45.0,9.2131322,45.4820082
446,https://www.immobiliare.it/68645069-Affitto-Trilocale-piazza-piazza-Bolivar-Milano.html,"piazza piazza Bolivar, Tripoli - Soderini, Milano",1150.0,80.0,9.1523486,45.4551249
447,https://www.immobiliare.it/68643549-Affitto-Bilocale-via-Bessarione-Milano.html,"via Bessarione, Corvetto, Milano",750.0,55.0,9.216481,45.438921
448,https://www.immobiliare.it/68645109-Affitto-Bilocale-via-San-Faustino-Milano.html,"via San Faustino, Ortica, Milano",700.0,40.0,9.241816199999999,45.473629
449,https://www.immobiliare.it/68644703-Affitto-Monolocale-viale-Umbria-Milano.html,"viale Umbria, Lodi - Brenta, Milano",550.0,25.0,9.217673999999999,45.44215699999999
450,https://www.immobiliare.it/68645215-Affitto-Trilocale-piazza-Simone-Bolivar-Milano.html,"piazza Simone Bolivar, Solari, Milano",1150.0,80.0,9.1523486,45.4551249
451,https://www.immobiliare.it/68644867-Affitto-Trilocale-piazza-24-Maggio-Milano.html,"piazza 24 Maggio, Corso San Gottardo, Milano",1200.0,70.0,9.1801348,45.45203790000001
452,https://www.immobiliare.it/68645241-Affitto-Bilocale-via-Luigi-Federico-Menabrea-Milano.html,"via Luigi Federico Menabrea, Farini, Milano",750.0,55.0,9.1864461,45.49564609999999
453,https://www.immobiliare.it/68644507-Affitto-Monolocale-via-Felice-Poggi-Milano.html,"via Felice Poggi, Città Studi, Milano",650.0,25.0,9.2280034,45.4828778
454,https://www.immobiliare.it/68645303-Affitto-Bilocale-via-Bessarione-Milano.html,"via Bessarione, Corvetto, Milano",750.0,55.0,9.216481,45.438921
455,https://www.immobiliare.it/68645439-Affitto-Monolocale-via-Cardinale-Ascanio-Sforza-Milano.html,"via Cardinale Ascanio Sforza, Pezzotti - Meda, Milano",750.0,40.0,9.1762935,45.44203330000001
456,https://www.immobiliare.it/68644789-Affitto-Bilocale-largo-Promessi-Sposi-Milano.html,"largo Promessi Sposi, Cantalupa - San Paolo, Milano",1000.0,70.0,9.159855799999999,45.4334077
457,https://www.immobiliare.it/68643103-Affitto-Monolocale-via-Cardinale-Ascanio-Sforza-Milano.html,"via Cardinale Ascanio Sforza, Pezzotti - Meda, Milano",750.0,40.0,9.1762935,45.44203330000001
458,https://www.immobiliare.it/68643483-Affitto-Bilocale-via-Luigi-Federico-Menabrea-Milano.html,"via Luigi Federico Menabrea, Farini, Milano",750.0,55.0,9.1864461,45.49564609999999
459,https://www.immobiliare.it/68644999-stanza_singola-in-affitto-via-Pellegrino-Rossi-Milano.html,"singola via Pellegrino Rossi, Milano",450.0,15.0,9.175812299999999,45.5108317
460,https://www.immobiliare.it/68645883-Affitto-Monolocale-viale-viale-Umbria-Milano.html,"viale viale Umbria, Cadore, Milano",550.0,25.0,9.217127999999999,45.458014
461,https://www.immobiliare.it/68644741-stanza_singola-in-affitto-via-Giacomo-Quarenghi-Milano.html,"singola via Giacomo Quarenghi, Milano",600.0,15.0,9.115167099999999,45.4965686
462,https://www.immobiliare.it/68641929-Affitto-Monolocale-via-via-Ascanio-Sforza-Milano.html,"via via Ascanio Sforza, Ascanio Sforza, Milano",750.0,40.0,9.1764104,45.4443878
463,https://www.immobiliare.it/68645159-Affitto-Bilocale-via-Meina-Milano.html,"via Meina, Maggiolina, Milano",600.0,50.0,9.2038847,45.4935701
464,https://www.immobiliare.it/68647391-Affitto-Trilocale-piazza-piazza-XXIV-Maggio-Milano.html,"piazza piazza XXIV Maggio, Ticinese, Milano",1200.0,70.0,9.1797151,45.4523891
465,https://www.immobiliare.it/68631699-Affitto-Trilocale-piazzale-Medaglie-d-Oro-Milano.html,"piazzale Medaglie d'Oro, Quadronno - Crocetta, Milano",2083.0,96.0,9.2024902,45.4519646
466,https://www.immobiliare.it/68633985-Affitto-Trilocale-via-Giovita-Scalvini-5-Milano.html,"via Giovita Scalvini, 5, Bovisa, Milano",850.0,60.0,9.1681226,45.4987325
467,https://www.immobiliare.it/68633185-Affitto-Trilocale-via-meda-Milano.html,"via meda, Pezzotti - Meda, Milano",1100.0,70.0,9.1788622,45.4420496
468,https://www.immobiliare.it/68629385-Affitto-Trilocale-via-Torricelli-Milano.html,"via Torricelli, Ascanio Sforza, Milano",1500.0,70.0,9.1763965,45.444098
469,https://www.immobiliare.it/68629961-Affitto-Quadrilocale-via-Torricelli-Milano.html,"via Torricelli, Ascanio Sforza, Milano",1700.0,85.0,9.1763965,45.444098
470,https://www.immobiliare.it/68629527-Affitto-Bilocale-via-Torricelli-Milano.html,"via Torricelli, Ascanio Sforza, Milano",1200.0,50.0,9.1763965,45.444098
471,https://www.immobiliare.it/68633145-Affitto-Trilocale-via-Giuseppe-Meda-56-Milano.html,"via Giuseppe Meda 56, Pezzotti - Meda, Milano",1100.0,70.0,9.1783045,45.4386128
472,https://www.immobiliare.it/68629107-Affitto-Monolocale-via-Torricelli-Milano.html,"via Torricelli, Ascanio Sforza, Milano",1000.0,35.0,9.1763965,45.444098
473,https://www.immobiliare.it/68626647-Affitto-Trilocale-via-San-Martino-Milano.html,"via San Martino, Ticinese, Milano",1670.0,95.0,9.1890346,45.4531856
474,https://www.immobiliare.it/68626921-Affitto-Bilocale-via-Acerenza-1-Milano.html,"via Acerenza, 1, Bovisa, Milano",900.0,75.0,9.168567399999999,45.5002661
475,https://www.immobiliare.it/68628631-Affitto-Bilocale-via-Cardinale-Ascanio-Sforza-Milano.html,"via Cardinale Ascanio Sforza 73, Pezzotti - Meda, Milano",700.0,42.0,9.1762935,45.44203330000001
476,https://www.immobiliare.it/68631109-Affitto-Trilocale-via-Pasquale-Fornari-46-Milano.html,"via Pasquale Fornari 46, Gambara, Milano",1050.0,100.0,9.143570100000002,45.46275809999999
477,https://www.immobiliare.it/68629213-Affitto-Quadrilocale-via-Guido-D-Arezzo-Milano.html,"via Guido D'Arezzo, Pagano, Milano",2000.0,160.0,9.1611414,45.4683298
478,https://www.immobiliare.it/68629341-Affitto-Quadrilocale-via-Zenale-Milano.html,"via Zenale, San Vittore, Milano",2600.0,120.0,9.1701409,45.46483019999999
479,https://www.immobiliare.it/68627107-Affitto-Bilocale-via-Moroni-Milano.html,"via Moroni, Gambara, Milano",750.0,46.0,9.143028,45.4648963
480,https://www.immobiliare.it/68628113-Affitto-Trilocale-via-Mar-Nero-Milano.html,"via Mar Nero, Bisceglie, Milano",1000.0,100.0,9.1021292,45.4583486
481,https://www.immobiliare.it/68633795-Affitto-Bilocale-via-Novara-145-Milano.html,"via Novara 145, San Carlo, Milano",730.0,50.0,9.1139022,45.4690154
482,https://www.immobiliare.it/68628847-Affitto-Trilocale-buono-stato-primo-piano-Milano.html,"buono stato, primo piano, Maggiolina, Milano",1150.0,85.0,9.2013277,45.496234
483,https://www.immobiliare.it/68632523-Affitto-Monolocale-ottimo-stato-piano-terra-Milano.html,"ottimo stato, piano terra, Città Studi, Milano",750.0,45.0,9.225647700000001,45.4769811
484,https://www.immobiliare.it/68627909-Affitto-Trilocale-corso-di-Porta-Romana-Milano.html,"corso di Porta Romana, Quadronno - Crocetta, Milano",2085.0,95.0,9.1960839,45.4557934
485,https://www.immobiliare.it/68630931-Affitto-Quadrilocale-via-Fratelli-Bronzetti-Milano.html,"via Fratelli Bronzetti, Indipendenza, Milano",2250.0,130.0,9.2147284,45.467636
486,https://www.immobiliare.it/68630585-Affitto-Monolocale-ottimo-stato-ammezzato-Milano.html,"ottimo stato, ammezzato, San Siro, Milano",700.0,25.0,9.123961999999999,45.4781236
487,https://www.immobiliare.it/68634473-Affitto-Bilocale-via-della-Moscova-Milano.html,"via della Moscova, Moscova, Milano",2050.0,55.0,9.1894061,45.476821
488,https://www.immobiliare.it/68633061-Affitto-Trilocale-via-Giovanni-Cimabue-19-Milano.html,"via Giovanni Cimabue 19, Monte Stella, Milano",1000.0,90.0,9.1344428,45.4908844
489,https://www.immobiliare.it/68627437-Affitto-Bilocale-via-friuli-x-Milano.html,"via friuli x, Porta Romana - Medaglie d'Oro, Milano",1050.0,60.0,9.2125665,45.4534113
490,https://www.immobiliare.it/68628361-Affitto-Bilocale-via-Sannio-18-Milano.html,"via Sannio 18, Lodi - Brenta, Milano",900.0,50.0,9.217673999999999,45.44215699999999
491,https://www.immobiliare.it/68620751-Affitto-Bilocale-via-Domizio-Ulpiano-1-Milano.html,"via Domizio Ulpiano, 1, Washington, Milano",1000.0,63.0,9.15528,45.45817
492,https://www.immobiliare.it/68626663-Affitto-Monolocale-viale-di-Porta-Vercellina-22-Milano.html,"viale di Porta Vercellina 22, Vercelli - Wagner, Milano",750.0,35.0,9.1582014,45.467246
493,https://www.immobiliare.it/68631743-Affitto-Trilocale-piazza-Aspromonte-Milano.html,"piazza Aspromonte, Città Studi, Milano",1350.0,85.0,9.2200866,45.4833773
494,https://www.immobiliare.it/68627595-Affitto-Bilocale-piazza-agrippa-1-Milano.html,"piazza agrippa 1, Cermenate - Abbiategrasso, Milano",900.0,52.0,9.1834787,45.4335669
495,https://www.immobiliare.it/68632017-Affitto-Quadrilocale-piazza-Aspromonte-Milano.html,"piazza Aspromonte, Città Studi, Milano",1700.0,110.0,9.2200866,45.4833773
496,https://www.immobiliare.it/68626331-Affitto-Bilocale-via-Domenico-Trentacoste-32-Milano.html,"via Domenico Trentacoste 32, Lambrate, Milano",800.0,60.0,9.2463059,45.47365870000001
497,https://www.immobiliare.it/68627833-Affitto-Trilocale-via-Ciro-Menotti-4-Milano.html,"via Ciro Menotti 4, Indipendenza, Milano",1400.0,110.0,9.213446399999999,45.4687857
498,https://www.immobiliare.it/68621081-Affitto-Bilocale-viale-Stelvio-Milano.html,"viale Stelvio, Farini, Milano",1200.0,60.0,9.1852859,45.4945034
499,https://www.immobiliare.it/68627477-Affitto-Bilocale-piazza-Napoli-Milano.html,"piazza Napoli, Piazza Napoli, Milano",850.0,60.0,9.1526934,45.4529992
500,https://www.immobiliare.it/68621375-Affitto-Quadrilocale-strambio-Milano.html,"strambio, Città Studi, Milano",1200.0,80.0,9.2325017,45.4734902
501,https://www.immobiliare.it/68630649-Affitto-Bilocale-via-Ciro-Menotti-Milano.html,"via Ciro Menotti, Indipendenza, Milano",1250.0,85.0,9.2133722,45.4676128
502,https://www.immobiliare.it/68630501-Affitto-Monolocale-via-Giovanni-Battista-Piranesi-Milano.html,"via Giovanni Battista Piranesi, Porta Vittoria, Milano",650.0,35.0,9.2256316,45.4608187
503,https://www.immobiliare.it/68630581-Affitto-Trilocale-via-Antonio-Tantardini-Milano.html,"via Antonio Tantardini, Corso San Gottardo, Milano",1350.0,80.0,9.179416,45.4463099
504,https://www.immobiliare.it/68632133-Affitto-Quadrilocale-corso-di-Porta-Vittoria-Milano.html,"corso di Porta Vittoria, Guastalla, Milano",2417.0,140.0,9.202039899999999,45.46236649999999
505,https://www.immobiliare.it/68628661-Affitto-Bilocale-via-Clitumno-Milano.html,"via Clitumno, Parco Trotter, Milano",750.0,60.0,9.2242792,45.4941799
506,https://www.immobiliare.it/68633655-Affitto-Bilocale-via-Antonio-Fogazzaro-Milano.html,"via Antonio Fogazzaro, Montenero, Milano",955.0,60.0,9.2076614,45.4583085
507,https://www.immobiliare.it/68626697-Affitto-Monolocale-via-Giovanni-Battista-Piranesi-Milano.html,"via Giovanni Battista Piranesi, Porta Vittoria, Milano",650.0,35.0,9.2256316,45.4608187
508,https://www.immobiliare.it/68629617-Affitto-Trilocale-via-Antonio-Tantardini-Milano.html,"via Antonio Tantardini, Corso San Gottardo, Milano",1350.0,80.0,9.179416,45.4463099
509,https://www.immobiliare.it/68626749-Affitto-Monolocale-via-Villapizzone-Milano.html,"via Villapizzone, Certosa, Milano",750.0,50.0,9.1455974,45.5010427
510,https://www.immobiliare.it/68628505-Affitto-Bilocale-via-Melchiorre-Cesarotti-Milano.html,"via Melchiorre Cesarotti, Crescenzago, Milano",750.0,45.0,9.241856199999999,45.5058885
511,https://www.immobiliare.it/68629511-Affitto-Bilocale-via-Varesina-Milano.html,"via Varesina, Certosa, Milano",950.0,65.0,9.142382,45.5002144
512,https://www.immobiliare.it/68628373-Affitto-Trilocale-via-Giuseppe-Dezza-Milano.html,"via Giuseppe Dezza, Dezza, Milano",1200.0,65.0,9.1614484,45.46036369999999
513,https://www.immobiliare.it/68632433-Affitto-Quadrilocale-via-Ciro-Menotti-Milano.html,"via Ciro Menotti, Indipendenza, Milano",1700.0,110.0,9.2133722,45.4676128
514,https://www.immobiliare.it/68627073-Affitto-Appartamento-via-Gaetano-Donizetti-Milano.html,"via Gaetano Donizetti, Palestro, Milano",3500.0,150.0,9.2046236,45.46566440000001
515,https://www.immobiliare.it/68633567-Affitto-Bilocale-via-Andrea-Maffei-Milano.html,"via Andrea Maffei, Montenero, Milano",911.0,48.0,9.2078261,45.4576449
516,https://www.immobiliare.it/68620329-Affitto-Bilocale-via-Cassinari-Milano.html,"via Cassinari, Santa Giulia, Milano",750.0,60.0,9.2422955,45.43693709999999
517,https://www.immobiliare.it/68620755-Affitto-Monolocale-buono-stato-ultimo-piano-Milano.html,"buono stato, ultimo piano, Washington, Milano",650.0,40.0,9.189982,45.4642035
518,https://www.immobiliare.it/68620545-Affitto-Bilocale-ottimo-stato-ultimo-piano-Milano.html,"ottimo stato, ultimo piano, Ripamonti, Milano",870.0,65.0,9.2036471,45.42440819999999
519,https://www.immobiliare.it/45911976-Affitto-Bilocale-via-Giovita-Scalvini-6-Milano.html,"via Giovita Scalvini 6, Bovisa, Milano",1000.0,55.0,9.1681961,45.4990917
520,https://www.immobiliare.it/68620331-Affitto-Bilocale-via-Del-Futurismo-Milano.html,"via Del Futurismo, Santa Giulia, Milano",800.0,70.0,9.2453842,45.4362375
521,https://www.immobiliare.it/68620333-Affitto-Bilocale-via-Cassinari-Milano.html,"via Cassinari, Santa Giulia, Milano",750.0,75.0,9.2422955,45.43693709999999
522,https://www.immobiliare.it/68612079-Affitto-Bilocale-via-Pacini-Milano.html,"via Pacini, Città Studi, Milano",590.0,45.0,9.2299682,45.482567
523,https://www.immobiliare.it/68611161-Affitto-Trilocale-via-Predabissi-Milano.html,"via Predabissi, Parco Trotter, Milano",1000.0,85.0,9.2227527,45.4906385
524,https://www.immobiliare.it/68610955-Affitto-Bilocale-via-Paisiello-Milano.html,"via Paisiello, Città Studi, Milano",700.0,45.0,9.2193679,45.4816536
525,https://www.immobiliare.it/68610975-Affitto-Bilocale-via-Vallazze-Milano.html,"via Vallazze, Città Studi, Milano",750.0,50.0,9.2264883,45.4843997
526,https://www.immobiliare.it/68613837-Affitto-Bilocale-via-Lombardia-Milano.html,"via Lombardia, Casoretto, Milano",880.0,70.0,9.223558,45.4860246
527,https://www.immobiliare.it/68615417-Affitto-Bilocale-via-Pinamonte-da-Vimercate-11-Milano.html,"via Pinamonte da Vimercate 11, Moscova, Milano",1350.0,55.0,9.1826553,45.4795148
528,https://www.immobiliare.it/68615743-Affitto-Bilocale-viale-Piave-0-Milano.html,"viale Piave, 0, Porta Venezia, Milano",1400.0,50.0,9.2062127,45.4735465
529,https://www.immobiliare.it/68619633-Affitto-Appartamento-via-Michelangelo-Buonarroti-38-Milano.html,"via Michelangelo Buonarroti 38, Pagano, Milano",2650.0,261.0,9.1557962,45.4715241
530,https://www.immobiliare.it/68619557-Affitto-Appartamento-via-Michelangelo-Buonarroti-35-Milano.html,"via Michelangelo Buonarroti 35, Amendola - Buonarroti, Milano",2650.0,261.0,9.1550814,45.4693294
531,https://www.immobiliare.it/68612139-Affitto-Trilocale-via-SANTA-MARIA-SEGRETA-Milano.html,"via SANTA MARIA SEGRETA, Duomo, Milano",3000.0,122.0,9.1848428,45.46567899999999
532,https://www.immobiliare.it/68613849-Affitto-Trilocale-corso-di-Porta-Romana-131-Milano.html,"corso di Porta Romana 131, Quadronno - Crocetta, Milano",2083.0,100.0,9.195723,45.45425729999999
533,https://www.immobiliare.it/68618689-Affitto-Bilocale-via-Mac-Mahon-1-Milano.html,"via Mac Mahon 1, Cenisio, Milano",800.0,55.0,9.1650672,45.4883183
534,https://www.immobiliare.it/68615423-Affitto-Trilocale-via-Domenichino-Milano.html,"via Domenichino, Monte Rosa - Lotto, Milano",1350.0,90.0,9.150525499999999,45.4740581
535,https://www.immobiliare.it/68618173-Affitto-Bilocale-via-De-Togni-Milano.html,"via De Togni, San Vittore, Milano",1250.0,45.0,9.173116799999999,45.46414069999999
536,https://www.immobiliare.it/68614019-Affitto-Bilocale-via-Cufra-29-Milano.html,"via Cufra 29, Istria, Milano",1050.0,65.0,9.19139,45.5010256
537,https://www.immobiliare.it/68616635-Affitto-Bilocale-via-palestrina-20-Milano.html,"via palestrina 20, Centrale, Milano",700.0,55.0,9.211713999999999,45.48641680000001
538,https://www.immobiliare.it/68616109-Affitto-Loft-Open-Space-via-Fusetti-11-Milano.html,"/ Open Space via Fusetti 11, Navigli - Darsena, Milano",2150.0,200.0,9.175142800000001,45.4504595
539,https://www.immobiliare.it/68615583-Affitto-Bilocale-buono-stato-piano-terra-Milano.html,"buono stato, piano terra, Città Studi, Milano",950.0,50.0,9.225647700000001,45.4769811
540,https://www.immobiliare.it/68613733-Affitto-Trilocale-via-Urbano-III-Milano.html,"via Urbano III, Carrobbio, Milano",2085.0,130.0,9.181570599999999,45.4590629
541,https://www.immobiliare.it/68613825-Affitto-Attico-Mansarda-via-Laghetto-Milano.html,"/ Mansarda via Laghetto, Borgogna - Largo Augusto, Milano",1960.0,115.0,9.1957341,45.4613679
542,https://www.immobiliare.it/68614833-Affitto-Bilocale-via-Ulrico-Hoepli-Milano.html,"via Ulrico Hoepli, Scala - Manzoni, Milano",2600.0,80.0,9.1921144,45.4677952
543,https://www.immobiliare.it/68614113-Affitto-Appartamento-piazza-5-Giornate-Milano.html,"piazza 5 Giornate, Montenero, Milano",4170.0,190.0,9.2070267,45.45993989999999
544,https://www.immobiliare.it/68616881-Affitto-Trilocale-via-Laghetto-Milano.html,"via Laghetto, Borgogna - Largo Augusto, Milano",2000.0,95.0,9.1957341,45.4613679
545,https://www.immobiliare.it/68614859-Affitto-Appartamento-corso-Porta-Vittoria-Milano.html,"corso Porta Vittoria, Guastalla, Milano",7920.0,251.0,9.202039899999999,45.46236649999999
546,https://www.immobiliare.it/68612019-Affitto-Bilocale-via-FROSINONE-18-Milano.html,"via FROSINONE 18, Baggio, Milano",650.0,54.0,9.0803996,45.462209
547,https://www.immobiliare.it/68615465-Affitto-Appartamento-via-della-Spiga-Milano.html,"via della Spiga, Quadrilatero della Moda, Milano",7417.0,160.0,9.1966091,45.470363
548,https://www.immobiliare.it/68614247-Affitto-Bilocale-via-Lamarmora-Milano.html,"via Lamarmora, Quadronno - Crocetta, Milano",968.0,40.0,9.1960839,45.4557934
549,https://www.immobiliare.it/68617209-Affitto-Bilocale-via-Privata-Ambrogio-De-Milano.html,"via Privata Ambrogio De Marchi Gherini, Ponte Nuovo, Milano",800.0,55.0,9.2454921,45.510192
550,https://www.immobiliare.it/68614415-Affitto-Monolocale-via-Lamarmora-Milano.html,"via Lamarmora, Quadronno - Crocetta, Milano",941.0,40.0,9.1960839,45.4557934
551,https://www.immobiliare.it/68605103-Affitto-Bilocale-via-Marcona-Milano.html,"via Marcona, Indipendenza, Milano",1250.0,40.0,9.215387699999999,45.4640563
552,https://www.immobiliare.it/68611117-Affitto-Bilocale-via-breno-4-Milano.html,"via breno 4, Lodi - Brenta, Milano",750.0,48.0,9.2184814,45.4428107
553,https://www.immobiliare.it/68619367-Affitto-Bilocale-via-Giuseppe-Ugolini-7-Milano.html,"via Giuseppe Ugolini 7, Greco - Segnano, Milano",680.0,40.0,9.2061507,45.5047899
554,https://www.immobiliare.it/68616069-Affitto-Appartamento-via-Livorno-Milano.html,"via Livorno, Palestro, Milano",4417.0,220.0,9.2038108,45.465947
555,https://www.immobiliare.it/68614451-Affitto-Trilocale-piazza-del-Carmine-Milano.html,"piazza del Carmine, Brera, Milano",4167.0,115.0,9.185237299999999,45.4703027
556,https://www.immobiliare.it/68612645-Affitto-Monolocale-vicolo-Dei-Lavandai-Milano.html,"vicolo Dei Lavandai, Navigli - Darsena, Milano",620.0,30.0,9.1749806,45.452241
557,https://www.immobiliare.it/68617415-Affitto-Appartamento-piazza-del-Duomo-Milano.html,"piazza del Duomo, Duomo, Milano",5500.0,235.0,9.1919265,45.4640976
558,https://www.immobiliare.it/68618647-Affitto-Monolocale-via-Giuseppe-Meda-Milano.html,"via Giuseppe Meda, Pezzotti - Meda, Milano",700.0,30.0,9.1788622,45.4420496
559,https://www.immobiliare.it/68612185-Affitto-Bilocale-via-Ercole-Ferrario-12-Milano.html,"via Ercole Ferrario 12, Dezza, Milano",950.0,65.0,9.160394199999999,45.4616021
560,https://www.immobiliare.it/68618143-Affitto-Trilocale-ottimo-stato-secondo-piano-Milano.html,"ottimo stato, secondo piano, Bocconi, Milano",2250.0,95.0,9.1884993,45.4775658
561,https://www.immobiliare.it/68614793-Affitto-Attico-Mansarda-via-Borgogna-Milano.html,"/ Mansarda via Borgogna, San Babila, Milano",6500.0,300.0,9.1992192,45.4657865
562,https://www.immobiliare.it/68612335-Affitto-Bilocale-via-Digione-9-Milano.html,"via Digione 9, Washington, Milano",650.0,30.0,9.1550849,45.46035790000001
563,https://www.immobiliare.it/68612149-Affitto-Trilocale-via-Canonica-20-Milano.html,"via Canonica 20, Arena, Milano",1400.0,100.0,9.1766767,45.4777141
564,https://www.immobiliare.it/68613647-Affitto-Quadrilocale-largo-Settimio-Severo-Milano.html,"largo Settimio Severo, Vercelli - Wagner, Milano",2381.0,180.0,9.162313,45.466366
565,https://www.immobiliare.it/68613353-Affitto-Quadrilocale-via-Frua-15-Milano.html,"via Frua 15, Frua, Milano",1900.0,130.0,9.1489385,45.4647756
566,https://www.immobiliare.it/68613519-Affitto-Quadrilocale-piazza-della-Repubblica-Milano.html,"piazza della Repubblica, Repubblica, Milano",3500.0,140.0,9.197194999999999,45.4789424
567,https://www.immobiliare.it/68613725-Affitto-Trilocale-via-Varesina-Milano.html,"via Varesina, Certosa, Milano",950.0,67.0,9.142382,45.5002144
568,https://www.immobiliare.it/68609781-Affitto-Bilocale-ottimo-stato-primo-piano-Milano.html,"ottimo stato, primo piano, Navigli - Darsena, Milano",1050.0,40.0,9.1757125,45.4536348
569,https://www.immobiliare.it/68613269-Affitto-Bilocale-via-Prina-Milano.html,"via Prina, Paolo Sarpi, Milano",750.0,40.0,9.168859699999999,45.4803255
570,https://www.immobiliare.it/68608357-Affitto-Monolocale-via-sebastiano-del-piombo-23-Milano.html,"via sebastiano del piombo, 23, Monte Rosa - Lotto, Milano",650.0,28.0,9.1476689,45.4780682
571,https://www.immobiliare.it/68617505-Affitto-Monolocale-via-Novegno-Milano.html,"via Novegno, Monte Rosa - Lotto, Milano",650.0,40.0,9.150111599999999,45.4741498
